symbol,timestamp,event_type,meta,price_change_5m,volume_spike_5m,price_change_15m,volume_spike_15m,heat_index,macd_bullish_5m,macd_bullish_15m,rsi_15m,rsi_5m,alert_sent,alert_type,rejected,signal_score,context,hour,meta_reason,meta_gain,meta_drop,momentum_hour
DOTUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.09881422924902292,0.1690955664941613,0.0,0.853152396233123,0.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
MYXUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ASTERUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.04004404845329422,0.18045306729598382,0.3216080402010031,1.282883025939113,2.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
STBLUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZECUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.0808565214966878,0.39700953882878304,-0.47468354430380755,0.7229338710640815,2.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
KGENUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
OMUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.02765104382689374,0.28987099369776126,-0.22068965517240482,0.8794544527458124,1.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
TAGUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
WALUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
API3USDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
VIRTUALUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.03688222276862146,0.10385590678768196,0.0984857811153543,0.4932011694762903,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
AIAUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.0,0.2863936794222844,0.45884714654430464,0.7043248107669965,1.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
FUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BLUAIUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RVVUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TRUTHUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
UAIUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FLUXUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
HBARUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.044957290573958114,0.2683778657678875,0.06001050183781916,0.7378779694945905,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
AVAXUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.05380890152970768,0.19435805424315378,0.007689350249899621,0.8257476268353791,0.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
LINKUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.032843418999914276,0.39807925077699347,0.05752794214333867,0.8578149998287973,0.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
CRVUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.5208333333333338,0.20285488309793873,-0.2610966057441255,0.5112087127825661,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
LTCUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.03888024883359401,0.40065027861905333,-0.038850038850040326,0.8635828915624368,0.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
AAVEUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.024092031560556552,0.4261100007840327,0.2535466344702611,0.6608679559855926,1.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BNBUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.058999891632853206,0.5823021274384094,0.13375266601597968,1.1185422497030724,1.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
PUMPUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.07407407407408391,0.31842241690745526,-0.0370507595405755,0.5432791868133943,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
WLDUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.0,0.7593493267993107,-0.10407632263660796,0.9720264590872355,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
NEARUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.06053268765132505,0.7847501333971992,-0.06053268765132505,0.9156509333295261,0.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CAKEUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.08527444908217822,2.9064826917933875,0.347081361280136,1.7705424298942607,7.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
ZEREBROUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RDNTUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
COAIUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},-0.2546024285154874,0.3675175213917137,0.27548209366392523,0.7586157536697882,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
TRUMPUSDT,2025-12-01 07:32:59.746336+00:00,generic,{},0.10377032168800117,2.4929324717405947,0.22510822510822337,2.109671156183509,7.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BTCUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.07303755057560546,1.4761309919449201,0.13641520333521928,1.0759113614116096,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
ETHUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.08151627325948449,2.4348440878765176,0.3041115169860556,2.28163948270484,8.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
SOLUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.08674394763819843,2.088539697443734,0.2210642665403451,1.3742137309214528,4.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
WIFUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.2655650634405465,1.1483807571948632,0.35419126328218253,1.1808436289721531,3.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
SUIUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.4686927865250796,6.643613558134908,0.6602112676056425,2.455360643237936,19.7,True,False,37.527037305945356,54.70604005012996,True,Moderate 🟡,,8.0,"{'rsi_band_15m': 'low', 'macd_alignment': '5m_only', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
WLFIUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.4010695187165705,0.748526380877176,0.0,1.379179830236921,2.3,False,False,30.993879938809087,36.23687762290655,False,,,0.0,"{'rsi_band_15m': 'low', 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
AVNTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XPLUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.2196595277320064,1.3345803029941539,0.05482456140350273,0.9804101191705883,1.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
KAITOUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TUTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TAUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ALCHUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.2840909090908975,1.2164275263890234,0.2342917997870053,0.5372041107228653,2.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
MELANIAUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ESPORTSUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZORAUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SQDUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.1409443269908451,0.5891269719286063,0.9412182560824057,0.6643127697196312,4.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
SAPIENUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SOONUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RESOLVUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},-0.10073391854943246,1.6006646893488081,-0.7148984844152136,1.5370887277388032,6.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
LABUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ICNTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MAVIAUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AIXBTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AKTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
HYPEUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.23870197735556295,2.085571482587541,0.7780335202774935,1.9017565695191605,8.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
COTIUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PARTIUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},-0.5531595724732863,1.7026215075235787,0.16052880075543294,1.888491591068419,6.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BEATUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},-0.16017084890549343,1.4517690335390045,0.656055065605506,1.2788541292032867,4.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
TURTLEUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SLERFUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CLOUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FHEUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZKUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MINAUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ALTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SCRUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
STRKUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.25273799494523563,0.8600104703255245,0.6768189509306219,0.8447254713278332,3.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
LIGHTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.6507194574282931,0.7669146537607788,-0.29056569508761193,0.5514191457797984,3.1,False,False,42.087067261955525,41.79525292104442,False,,,2.0,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
MLNUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
METUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},-0.033840947546527576,1.0371278586175254,-0.10145417653027475,1.1645807014024059,1.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
TAKEUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CROSSUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PIPPINUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.18198975465086295,1.689696109306555,1.0556425798542692,1.0977715099044896,6.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
DMCUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TOWNSUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XPINUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
INUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZORAUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AI16ZUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AIOTUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
COMMONUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ATUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},-1.5521064301552088,2.8405360444130743,-1.9326339039204876,1.5769724069019773,17.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
HIPPOUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ORDIUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XANUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TNSRUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,62.530974489467106,,False,,['rsi_above_ceiling'],,"{'rsi_band_15m': 'high', 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ICPUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.11220196353436195,2.473961577067477,-0.27948574622693645,1.682078095204502,6.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
FLMUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
B2USDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DASHUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},0.020855057351403566,0.28201550047594914,0.7771476580550252,1.1193141915319034,3.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
ZENUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},-0.010623605651752318,0.06178253705201932,0.35181236673773425,1.762336630710545,3.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
SKYAIUSDT,2025-12-01 07:38:27.993987+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
